7.402e+05	2845	0.001935	2.958e-05	0.000133	0.000968	0.003197	6.295e-09	5.147e-08	4.327e-10	3.149e-10	4.677e-08	3.744e-07	
7.403e+05	2658	0.006119	9.353e-05	0.0004206	0.003061	0.01011	1.991e-08	1.628e-07	1.368e-09	9.959e-10	1.479e-07	1.184e-06	
7.384e+05	2185	0.01935	0.0002958	0.00133	0.00968	0.03197	6.295e-08	5.147e-07	4.327e-09	3.149e-09	4.677e-07	3.744e-06	
7.394e+05	5756	0.06119	0.0009353	0.004206	0.03061	0.1011	1.991e-07	1.628e-06	1.368e-08	9.959e-09	1.479e-06	1.184e-05	
7.374e+05	1539	0.1935	0.002958	0.0133	0.0968	0.3197	6.295e-07	5.147e-06	4.327e-08	3.149e-08	4.677e-06	3.744e-05	
7.374e+05	1243	0.6119	0.009353	0.04206	0.3061	1.011	1.991e-06	1.628e-05	1.368e-07	9.959e-08	1.479e-05	0.0001184	
7.377e+05	2978	1.935	0.02958	0.133	0.968	3.197	6.295e-06	5.147e-05	4.327e-07	3.149e-07	4.677e-05	0.0003744	
7.374e+05	798.8	6.119	0.09353	0.4206	3.061	10.11	1.991e-05	0.0001628	1.368e-06	9.959e-07	0.0001479	0.001184	
7.375e+05	1909	19.35	0.2958	1.33	9.68	31.97	6.295e-05	0.0005147	4.327e-06	3.149e-06	0.0004677	0.003744	
